sigCmpx1[145].real, 0xFFEE,
sigCmpx1[145].imag, 0xFFEE,
sigCmpx1[146].real, 0xFFF2,
sigCmpx1[146].imag, 0xFFF6,
sigCmpx1[147].real, 0xFFEE,
sigCmpx1[147].imag, 0xFFF0,
sigCmpx1[148].real, 0xFFF2,
sigCmpx1[148].imag, 0xFFF8,
sigCmpx1[149].real, 0xFFEE,
sigCmpx1[149].imag, 0xFFF0,
sigCmpx1[150].real, 0xFFF2,
sigCmpx1[150].imag, 0xFFF8,
sigCmpx1[151].real, 0xFFEE,
sigCmpx1[151].imag, 0xFFF0,
sigCmpx1[152].real, 0xFFF2,
sigCmpx1[152].imag, 0xFFF8,
sigCmpx1[153].real, 0xFFEE,
sigCmpx1[153].imag, 0xFFF0,
sigCmpx1[154].real, 0xFFF2,
sigCmpx1[154].imag, 0xFFF8,
sigCmpx1[155].real, 0xFFED,
sigCmpx1[155].imag, 0xFFF1,
sigCmpx1[156].real, 0xFFF2,
sigCmpx1[156].imag, 0xFFF8,
sigCmpx1[157].real, 0xFFEE,
sigCmpx1[157].imag, 0xFFF1,
sigCmpx1[158].real, 0xFFF2,
sigCmpx1[158].imag, 0xFFF8,
sigCmpx1[159].real, 0xFFEE,
sigCmpx1[159].imag, 0xFFF2,
sigCmpx1[160].real, 0xFFF2,
sigCmpx1[160].imag, 0xFFF8,
sigCmpx1[161].real, 0xFFEE,
sigCmpx1[161].imag, 0xFFF2,
sigCmpx1[162].real, 0xFFF2,
sigCmpx1[162].imag, 0xFFF9,
sigCmpx1[163].real, 0xFFED,
sigCmpx1[163].imag, 0xFFF2,
sigCmpx1[164].real, 0xFFF2,
sigCmpx1[164].imag, 0xFFFA,
sigCmpx1[165].real, 0xFFEE,
sigCmpx1[165].imag, 0xFFF2,
sigCmpx1[166].real, 0xFFF2,
sigCmpx1[166].imag, 0xFFF9,
sigCmpx1[167].real, 0xFFEE,
sigCmpx1[167].imag, 0xFFF3,
sigCmpx1[168].real, 0xFFF2,
sigCmpx1[168].imag, 0xFFFA,
sigCmpx1[169].real, 0xFFEE,
sigCmpx1[169].imag, 0xFFF4,
sigCmpx1[170].real, 0xFFF2,
sigCmpx1[170].imag, 0xFFFA,
sigCmpx1[171].real, 0xFFEE,
sigCmpx1[171].imag, 0xFFF4,
sigCmpx1[172].real, 0xFFF2,
sigCmpx1[172].imag, 0xFFFA,
sigCmpx1[173].real, 0xFFEE,
sigCmpx1[173].imag, 0xFFF4,
sigCmpx1[174].real, 0xFFF2,
sigCmpx1[174].imag, 0xFFFA,
sigCmpx1[175].real, 0xFFEE,
sigCmpx1[175].imag, 0xFFF4,
sigCmpx1[176].real, 0xFFF2,
sigCmpx1[176].imag, 0xFFFA,
sigCmpx1[177].real, 0xFFED,
sigCmpx1[177].imag, 0xFFF5,
sigCmpx1[178].real, 0xFFF2,
sigCmpx1[178].imag, 0xFFFA,
sigCmpx1[179].real, 0xFFED,
sigCmpx1[179].imag, 0xFFF6,
sigCmpx1[180].real, 0xFFF2,
sigCmpx1[180].imag, 0xFFFA,
sigCmpx1[181].real, 0xFFEE,
sigCmpx1[181].imag, 0xFFF6,
sigCmpx1[182].real, 0xFFF2,
sigCmpx1[182].imag, 0xFFFB,
sigCmpx1[183].real, 0xFFEE,
sigCmpx1[183].imag, 0xFFF6,
sigCmpx1[184].real, 0xFFF2,
sigCmpx1[184].imag, 0xFFFA,
sigCmpx1[185].real, 0xFFEE,
sigCmpx1[185].imag, 0xFFF6,
sigCmpx1[186].real, 0xFFF2,
sigCmpx1[186].imag, 0xFFFB,
sigCmpx1[187].real, 0xFFED,
sigCmpx1[187].imag, 0xFFF6,
sigCmpx1[188].real, 0xFFF3,
sigCmpx1[188].imag, 0xFFFA,
sigCmpx1[189].real, 0xFFEE,
sigCmpx1[189].imag, 0xFFF7,
sigCmpx1[190].real, 0xFFF3,
sigCmpx1[190].imag, 0xFFFC,
sigCmpx1[191].real, 0xFFEE,
sigCmpx1[191].imag, 0xFFF8,
sigCmpx1[192].real, 0xFFF3,
sigCmpx1[192].imag, 0xFFFC,
sigCmpx1[193].real, 0xFFED,
sigCmpx1[193].imag, 0xFFF8,
sigCmpx1[194].real, 0xFFF2,
sigCmpx1[194].imag, 0xFFFC,
sigCmpx1[195].real, 0xFFEE,
sigCmpx1[195].imag, 0xFFF8,
sigCmpx1[196].real, 0xFFF2,
sigCmpx1[196].imag, 0xFFFC,
sigCmpx1[197].real, 0xFFEE,
sigCmpx1[197].imag, 0xFFF8,
sigCmpx1[198].real, 0xFFF2,
sigCmpx1[198].imag, 0xFFFC,
sigCmpx1[199].real, 0xFFED,
sigCmpx1[199].imag, 0xFFF8,
sigCmpx1[200].real, 0xFFF3,
sigCmpx1[200].imag, 0xFFFC,
sigCmpx1[201].real, 0xFFED,
sigCmpx1[201].imag, 0xFFF8,
sigCmpx1[202].real, 0xFFF3,
sigCmpx1[202].imag, 0xFFFC,
sigCmpx1[203].real, 0xFFEE,
sigCmpx1[203].imag, 0xFFF9,
sigCmpx1[204].real, 0xFFF3,
sigCmpx1[204].imag, 0xFFFC,
sigCmpx1[205].real, 0xFFEE,
sigCmpx1[205].imag, 0xFFFA,
sigCmpx1[206].real, 0xFFF3,
sigCmpx1[206].imag, 0xFFFC,
sigCmpx1[207].real, 0xFFED,
sigCmpx1[207].imag, 0xFFF9,
sigCmpx1[208].real, 0xFFF3,
sigCmpx1[208].imag, 0xFFFC,
sigCmpx1[209].real, 0xFFED,
sigCmpx1[209].imag, 0xFFFA,
sigCmpx1[210].real, 0xFFF3,
sigCmpx1[210].imag, 0xFFFC,
sigCmpx1[211].real, 0xFFEE,
sigCmpx1[211].imag, 0xFFFA,
sigCmpx1[212].real, 0xFFF3,
sigCmpx1[212].imag, 0xFFFD,
sigCmpx1[213].real, 0xFFED,
sigCmpx1[213].imag, 0xFFFA,
sigCmpx1[214].real, 0xFFF3,
sigCmpx1[214].imag, 0xFFFD,
sigCmpx1[215].real, 0xFFED,
sigCmpx1[215].imag, 0xFFFA,
sigCmpx1[216].real, 0xFFF4,
sigCmpx1[216].imag, 0xFFFD,
sigCmpx1[217].real, 0xFFEE,
sigCmpx1[217].imag, 0xFFFB,
sigCmpx1[218].real, 0xFFF3,
sigCmpx1[218].imag, 0xFFFD,
sigCmpx1[219].real, 0xFFED,
sigCmpx1[219].imag, 0xFFFB,
sigCmpx1[220].real, 0xFFF4,
sigCmpx1[220].imag, 0xFFFD,
sigCmpx1[221].real, 0xFFED,
sigCmpx1[221].imag, 0xFFFB,
sigCmpx1[222].real, 0xFFF4,
sigCmpx1[222].imag, 0xFFFE,
sigCmpx1[223].real, 0xFFEC,
sigCmpx1[223].imag, 0xFFFC,
sigCmpx1[224].real, 0xFFF3,
sigCmpx1[224].imag, 0xFFFE,
sigCmpx1[225].real, 0xFFED,
sigCmpx1[225].imag, 0xFFFC,
sigCmpx1[226].real, 0xFFF4,
