sigCmpx[200].imag, 0x001A,
sigCmpx[201].real, 0xFFCB,
sigCmpx[201].imag, 0x001B,
sigCmpx[202].real, 0xFFCA,
sigCmpx[202].imag, 0x001C,
sigCmpx[203].real, 0xFFCA,
sigCmpx[203].imag, 0x001C,
sigCmpx[204].real, 0xFFCA,
sigCmpx[204].imag, 0x001E,
sigCmpx[205].real, 0xFFC9,
sigCmpx[205].imag, 0x001E,
sigCmpx[206].real, 0xFFC8,
sigCmpx[206].imag, 0x001F,
sigCmpx[207].real, 0xFFC7,
sigCmpx[207].imag, 0x0020,
sigCmpx[208].real, 0xFFC7,
sigCmpx[208].imag, 0x0021,
sigCmpx[209].real, 0xFFC7,
sigCmpx[209].imag, 0x0022,
sigCmpx[210].real, 0xFFC6,
sigCmpx[210].imag, 0x0023,
sigCmpx[211].real, 0xFFC5,
sigCmpx[211].imag, 0x0024,
sigCmpx[212].real, 0xFFC5,
sigCmpx[212].imag, 0x0025,
sigCmpx[213].real, 0xFFC3,
sigCmpx[213].imag, 0x0026,
sigCmpx[214].real, 0xFFC3,
sigCmpx[214].imag, 0x0028,
sigCmpx[215].real, 0xFFC1,
sigCmpx[215].imag, 0x0029,
sigCmpx[216].real, 0xFFC1,
sigCmpx[216].imag, 0x002A,
sigCmpx[217].real, 0xFFBF,
sigCmpx[217].imag, 0x002C,
sigCmpx[218].real, 0xFFBE,
sigCmpx[218].imag, 0x002D,
sigCmpx[219].real, 0xFFBD,
sigCmpx[219].imag, 0x002F,
sigCmpx[220].real, 0xFFBB,
sigCmpx[220].imag, 0x0031,
sigCmpx[221].real, 0xFFBA,
sigCmpx[221].imag, 0x0032,
sigCmpx[222].real, 0xFFB8,
sigCmpx[222].imag, 0x0034,
sigCmpx[223].real, 0xFFB6,
sigCmpx[223].imag, 0x0036,
sigCmpx[224].real, 0xFFB3,
sigCmpx[224].imag, 0x0039,
sigCmpx[225].real, 0xFFB1,
sigCmpx[225].imag, 0x003B,
sigCmpx[226].real, 0xFFAE,
sigCmpx[226].imag, 0x003E,
sigCmpx[227].real, 0xFFAA,
sigCmpx[227].imag, 0x0041,
sigCmpx[228].real, 0xFFA6,
sigCmpx[228].imag, 0x0044,
sigCmpx[229].real, 0xFFA2,
sigCmpx[229].imag, 0x0047,
sigCmpx[230].real, 0xFF9E,
sigCmpx[230].imag, 0x004B,
sigCmpx[231].real, 0xFF98,
sigCmpx[231].imag, 0x0050,
sigCmpx[232].real, 0xFF91,
sigCmpx[232].imag, 0x0055,
sigCmpx[233].real, 0xFF8A,
sigCmpx[233].imag, 0x005B,
sigCmpx[234].real, 0xFF81,
sigCmpx[234].imag, 0x0062,
sigCmpx[235].real, 0xFF76,
sigCmpx[235].imag, 0x0069,
sigCmpx[236].real, 0xFF6A,
sigCmpx[236].imag, 0x0072,
sigCmpx[237].real, 0xFF59,
sigCmpx[237].imag, 0x007E,
sigCmpx[238].real, 0xFF44,
sigCmpx[238].imag, 0x008B,
sigCmpx[239].real, 0xFF28,
sigCmpx[239].imag, 0x009D,
sigCmpx[240].real, 0xFF02,
sigCmpx[240].imag, 0x00B4,
sigCmpx[241].real, 0xFECB,
sigCmpx[241].imag, 0x00D5,
sigCmpx[242].real, 0xFE77,
sigCmpx[242].imag, 0x0107,
sigCmpx[243].real, 0xFDE2,
sigCmpx[243].imag, 0x015B,
sigCmpx[244].real, 0xFCA3,
sigCmpx[244].imag, 0x020E,
